mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2/4	1	1	.b.i	b	i		i	i							m	1	1	0, -3, 1		0	0
2	2	0	0	2/4	1	1	iv	b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
2	2	1/4	1/4	2/4	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
3	3	0	0	2/4	1	1	iv	b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
4	4	0	0	2/4	1	1	V7	b	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
4	4	1/4	1/4	2/4	1	1	i\\	b	i		i	i						\\	m	1	1	0, -3, 1		0	0
6	6	0	0	2/4	1	1	iv	b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
6	6	1/4	1/4	2/4	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
7	7	0	0	2/4	1	1	iv	b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
8	8	0	0	2/4	1	1	V7	b	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
8	8	1/4	1/4	2/4	1	1	i\\	b	i		i	i						\\	m	1	1	0, -3, 1		0	0
9	9	0	0	2/4	1	1	VI.I6	b	VI		I6	I		6					M	1	0	4, 1, 0		0	4
10	10	0	0	2/4	1	1	ii7	b	VI		ii7	ii		7					mm7	1	0	2, -1, 3, 0		2	2
10	10	1/4	1/4	2/4	1	1	V7	b	VI		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
11	11	0	0	2/4	1	1	vi	b	VI		vi	vi							m	1	0	3, 0, 4		3	3
11	11	1/4	1/4	2/4	1	1	I6	b	VI		I6	I		6					M	1	0	4, 1, 0		0	4
12	12	0	0	2/4	1	1	V43	b	VI		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
12	12	1/4	1/4	2/4	1	1	V7/vi	b	VI		V7/vi	V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
13	13	0	0	2/4	1	1	IV[IV	b	VI	IV	IV	IV							M	1	0	-1, 3, 0		-1	-1
13	13	1/4	1/4	2/4	1	1	V7/IV	b	VI	IV	V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
14	14	0	0	2/4	1	1	IV	b	VI	IV	IV	IV							M	1	0	-1, 3, 0		-1	-1
14	14	1/4	1/4	2/4	1	1	V7/IV	b	VI	IV	V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
15	15	0	0	2/4	1	1	IV]	b	VI	IV	IV	IV							M	1	0	-1, 3, 0		-1	-1
15	15	1/4	1/4	2/4	1	1	i.V7	b	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
17	17	0	0	2/4	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
18	18	0	0	2/4	1	1	iv	b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
18	18	1/4	1/4	2/4	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
19	19	0	0	2/4	1	1	iv	b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
20	20	0	0	2/4	1	1	V7	b	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
20	20	1/4	1/4	2/4	1	1	i\\	b	i		i	i						\\	m	1	1	0, -3, 1		0	0
21	21	0	0	2/4	1	1	VI.I6	b	VI		I6	I		6					M	1	0	4, 1, 0		0	4
22	22	0	0	2/4	1	1	ii7	b	VI		ii7	ii		7					mm7	1	0	2, -1, 3, 0		2	2
22	22	1/4	1/4	2/4	1	1	V7	b	VI		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
23	23	0	0	2/4	1	1	vi	b	VI		vi	vi							m	1	0	3, 0, 4		3	3
23	23	1/4	1/4	2/4	1	1	I6	b	VI		I6	I		6					M	1	0	4, 1, 0		0	4
24	24	0	0	2/4	1	1	V43	b	VI		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
24	24	1/4	1/4	2/4	1	1	V7/vi	b	VI		V7/vi	V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
25	25	0	0	2/4	1	1	IV[IV	b	VI	IV	IV	IV							M	1	0	-1, 3, 0		-1	-1
25	25	1/4	1/4	2/4	1	1	V7/IV	b	VI	IV	V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
26	26	0	0	2/4	1	1	IV	b	VI	IV	IV	IV							M	1	0	-1, 3, 0		-1	-1
26	26	1/4	1/4	2/4	1	1	V7/IV	b	VI	IV	V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
27	27	0	0	2/4	1	1	IV]	b	VI	IV	IV	IV							M	1	0	-1, 3, 0		-1	-1
27	27	1/4	1/4	2/4	1	1	i.V7	b	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
29	29	0	0	2/4	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
30	30	0	0	2/4	1	1	iv	b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
30	30	1/4	1/4	2/4	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
31	31	0	0	2/4	1	1	iv	b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
32	31	0	0	2/4	1	1	V7	b	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
32	31	1/4	1/4	2/4	1	1	i\\	b	i		i	i						\\	m	1	1	0, -3, 1		0	0
